Vulnerability Type(s),Publish Date,Score
DoS,16/03/2010,5
DoS,16/03/2010,4.7
DoS Overflow,18/03/2010,4.3
Exec Code,18/03/2010,10
Exec Code Sql,18/03/2010,7.5
Exec Code Sql,18/03/2010,7.5
Exec Code Sql,18/03/2010,6.8
Exec Code Sql,18/03/2010,6.8
Exec Code Sql,18/03/2010,7.5
Exec Code Sql,18/03/2010,7.5
XSS,18/03/2010,4.3
Exec Code Sql,18/03/2010,7.5
Exec Code Sql,18/03/2010,7.5
Dir. Trav.,18/03/2010,5
Dir. Trav.,18/03/2010,5.1
Exec Code Sql,18/03/2010,7.5
Dir. Trav.,18/03/2010,7.5
Exec Code Sql,18/03/2010,6.8
Exec Code Sql,18/03/2010,7.5
Exec Code Sql,18/03/2010,7.5
Exec Code Sql,18/03/2010,7.5
,18/03/2010,6.9
DoS Exec Code,19/03/2010,5
Exec Code Overflow,19/03/2010,9.3
Exec Code Sql,19/03/2010,7.5
Exec Code Sql,19/03/2010,7.5
XSS,19/03/2010,4.3
Exec Code Sql,19/03/2010,7.5
XSS,19/03/2010,4.3
Bypass,19/03/2010,7.5
XSS,19/03/2010,4.3
XSS,19/03/2010,4.3
Exec Code Sql,19/03/2010,7.5
Exec Code Sql,19/03/2010,7.5
Exec Code Sql,19/03/2010,7.5
Exec Code Sql,19/03/2010,7.5
Exec Code Sql,19/03/2010,7.5
XSS,19/03/2010,4.3
Exec Code Sql,19/03/2010,7.5
Exec Code Sql,19/03/2010,7.5
XSS,19/03/2010,4.3
Exec Code Sql,19/03/2010,7.5
Exec Code Sql,19/03/2010,7.5
XSS,19/03/2010,4.3
,19/03/2010,5
Exec Code Sql,19/03/2010,7.5
XSS,19/03/2010,4.3
Exec Code Sql,19/03/2010,7.5
Dir. Trav.,19/03/2010,6.8
XSS,19/03/2010,4.3
DoS,19/03/2010,6.8
DoS Overflow,19/03/2010,3.5
Bypass,19/03/2010,6.2
Exec Code Overflow,19/03/2010,9.3
XSS,19/03/2010,4.3
DoS,19/03/2010,7.8
DoS,19/03/2010,4.7
Exec Code Sql,22/03/2010,6.8
XSS,22/03/2010,4.3
Exec Code Sql,22/03/2010,7.5
Exec Code Sql,22/03/2010,7.5
Exec Code Sql,22/03/2010,7.5
XSS,22/03/2010,4.3
Exec Code Sql,22/03/2010,7.5
Exec Code Sql,22/03/2010,7.5
Exec Code Sql,22/03/2010,7.5
Exec Code Sql,22/03/2010,7.5
Dir. Trav.,22/03/2010,7.5
DoS Exec Code Mem. Corr.,22/03/2010,4.3
,22/03/2010,10
DoS Exec Code,22/03/2010,4.3
DoS Exec Code Mem. Corr.,22/03/2010,4.3
,22/03/2010,7.1
Dir. Trav.,23/03/2010,4.3
Dir. Trav.,23/03/2010,5
XSS,23/03/2010,4.3
XSS,23/03/2010,4.3
Exec Code Sql Bypass,23/03/2010,7.5
Dir. Trav.,23/03/2010,6.8
XSS,23/03/2010,4.3
Exec Code Sql,23/03/2010,7.5
XSS,23/03/2010,4.3
Exec Code Sql,23/03/2010,7.5
XSS,23/03/2010,4.3
Exec Code Sql,23/03/2010,7.5
Exec Code Sql,23/03/2010,7.5
Exec Code Sql,23/03/2010,7.5
XSS,23/03/2010,4.3
,23/03/2010,5
,23/03/2010,5
,23/03/2010,5
,23/03/2010,5
Exec Code Dir. Trav.,23/03/2010,6.8
Exec Code Dir. Trav.,23/03/2010,6.8
Exec Code Dir. Trav.,23/03/2010,6.8
Exec Code Dir. Trav.,23/03/2010,6.8
Exec Code Dir. Trav.,23/03/2010,6.8
Exec Code Dir. Trav.,23/03/2010,6.8
Exec Code Dir. Trav.,23/03/2010,6.8
Dir. Trav.,23/03/2010,6.8
Exec Code File Inclusion,23/03/2010,5.1
Exec Code Sql,23/03/2010,7.5
Bypass,23/03/2010,5.8
XSS,23/03/2010,4.3
Overflow Bypass,24/03/2010,5
Overflow Bypass,24/03/2010,5
Overflow Bypass,24/03/2010,5
Overflow Bypass,24/03/2010,5
Overflow Bypass,24/03/2010,5
DoS,24/03/2010,7.1
Bypass,24/03/2010,6.8
Exec Code Sql,24/03/2010,7.5
XSS,24/03/2010,4.3
Exec Code Sql,24/03/2010,7.5
Exec Code Sql,24/03/2010,6.8
Exec Code Sql,24/03/2010,7.5
XSS,24/03/2010,4.3
Exec Code Sql,24/03/2010,7.5
Exec Code Sql,24/03/2010,7.5
DoS Exec Code Overflow,24/03/2010,7.3
DoS,24/03/2010,5
DoS,24/03/2010,7.8
XSS,24/03/2010,4.3
DoS Overflow Mem. Corr.,25/03/2010,10
Exec Code,25/03/2010,10
Exec Code,25/03/2010,10
DoS Exec Code,25/03/2010,10
Exec Code,25/03/2010,10
Overflow,25/03/2010,7.6
,25/03/2010,5
Dir. Trav.,25/03/2010,5
Exec Code File Inclusion,25/03/2010,7.5
XSS,25/03/2010,4.3
XSS,25/03/2010,4.3
XSS,25/03/2010,4.3
Dir. Trav.,25/03/2010,5
Exec Code Sql,25/03/2010,6.8
XSS,25/03/2010,3.5
XSS,25/03/2010,3.5
Exec Code File Inclusion,25/03/2010,7.5
XSS,25/03/2010,4.3
XSS,25/03/2010,4.3
DoS,25/03/2010,5
DoS,25/03/2010,7.8
DoS,25/03/2010,7.8
DoS,25/03/2010,7.8
DoS,25/03/2010,7.8
DoS,25/03/2010,7.8
Exec Code,25/03/2010,10
Exec Code,25/03/2010,10
DoS,25/03/2010,7.8
DoS,25/03/2010,7.8
DoS,25/03/2010,7.1
DoS,25/03/2010,7.8
,25/03/2010,4.3
XSS,25/03/2010,4.3
XSS Bypass,25/03/2010,4.3
,25/03/2010,5
DoS Exec Code,25/03/2010,7.6
DoS Exec Code Overflow Mem. Corr.,25/03/2010,9.3
DoS Exec Code Overflow Mem. Corr.,25/03/2010,5.1
DoS Exec Code Overflow Mem. Corr.,25/03/2010,9.3
DoS Exec Code Mem. Corr.,25/03/2010,9.3
Bypass,26/03/2010,5
Bypass,26/03/2010,7.5
,26/03/2010,6.4
DoS Exec Code,26/03/2010,5
,26/03/2010,5.8
,26/03/2010,5.8
DoS,26/03/2010,7.8
DoS,26/03/2010,2.1
Dir. Trav.,26/03/2010,5.5
Exec Code,26/03/2010,6
DoS,26/03/2010,5
Overflow Bypass,26/03/2010,7.5
DoS +Info,26/03/2010,6.9
Exec Code File Inclusion,26/03/2010,7.5
Exec Code Sql,26/03/2010,7.5
Exec Code File Inclusion,26/03/2010,6.8
Exec Code Sql,26/03/2010,7.5
Exec Code Sql,26/03/2010,7.5
Exec Code File Inclusion,26/03/2010,7.5
XSS,26/03/2010,4.3
Exec Code Sql,26/03/2010,7.5
XSS,26/03/2010,4.3
XSS,26/03/2010,4.3
Exec Code Sql,26/03/2010,7.5
,26/03/2010,10
Dir. Trav.,26/03/2010,7.5
Exec Code Dir. Trav. File Inclusion,26/03/2010,6.8
XSS,26/03/2010,4.3
Bypass,27/03/2010,7.5
,27/03/2010,7.5
Exec Code Sql,27/03/2010,7.5
Exec Code Sql,27/03/2010,7.5
Exec Code,27/03/2010,9.3
DoS,27/03/2010,4.3
Exec Code Overflow,29/03/2010,10
,29/03/2010,7.6
,29/03/2010,3.3
,29/03/2010,7.5
DoS Exec Code,29/03/2010,4.3
DoS Exec Code,29/03/2010,9.3
DoS Exec Code,29/03/2010,9.3
DoS,29/03/2010,4.3
DoS Exec Code,29/03/2010,9.3
DoS Exec Code,29/03/2010,9.3
,29/03/2010,9.3
DoS,29/03/2010,5
XSS,29/03/2010,4.3
,29/03/2010,4
Bypass,29/03/2010,7.5
Exec Code Overflow,29/03/2010,9.3
,29/03/2010,5
DoS Exec Code Overflow,29/03/2010,9.3
DoS Exec Code Overflow,29/03/2010,9.3
DoS Exec Code Overflow,29/03/2010,9.3
Exec Code Overflow,29/03/2010,9.3
Exec Code Overflow,29/03/2010,9.3
Exec Code Overflow,29/03/2010,9.3
DoS Overflow,29/03/2010,7.1
Dir. Trav.,30/03/2010,6.8
XSS,30/03/2010,4.3
Dir. Trav.,30/03/2010,4.3
Exec Code File Inclusion,30/03/2010,6.8
,30/03/2010,2.6
Bypass,30/03/2010,6.5
,30/03/2010,4
Dir. Trav.,30/03/2010,7.5
DoS Exec Code Overflow,30/03/2010,4.3
,30/03/2010,5
,30/03/2010,7.5
,30/03/2010,5
,30/03/2010,9
,30/03/2010,5
DoS Exec Code Overflow,30/03/2010,6.8
DoS Exec Code Overflow,30/03/2010,6.8
DoS Exec Code Overflow Mem. Corr.,30/03/2010,6.8
DoS Exec Code Overflow,30/03/2010,6.8
DoS Exec Code Overflow Mem. Corr.,30/03/2010,6.8
DoS Exec Code Overflow Mem. Corr.,30/03/2010,6.8
DoS Exec Code Overflow,30/03/2010,6.8
DoS Exec Code Overflow,30/03/2010,6.8
Bypass,30/03/2010,9.3
,30/03/2010,5
,30/03/2010,9
,30/03/2010,7.2
,30/03/2010,10
DoS Exec Code Overflow,30/03/2010,6.8
DoS Exec Code Overflow,30/03/2010,6.8
DoS Exec Code Overflow,30/03/2010,6.8
DoS Exec Code Overflow,30/03/2010,7.5
DoS Exec Code,30/03/2010,6.5
,30/03/2010,4.3
Dir. Trav.,30/03/2010,6.8
DoS,30/03/2010,7.8
,30/03/2010,7.2
Exec Code,30/03/2010,6.8
DoS Exec Code Overflow Mem. Corr.,30/03/2010,6.8
Bypass,30/03/2010,6.9
,30/03/2010,6.8
DoS Exec Code Overflow,30/03/2010,6.8
DoS Exec Code Overflow Mem. Corr.,30/03/2010,6.8
DoS Exec Code Overflow Mem. Corr.,30/03/2010,6.8
,30/03/2010,6.4
Bypass,30/03/2010,7.5
DoS Exec Code Overflow,30/03/2010,6.8
,30/03/2010,10
,30/03/2010,6.8
Bypass,30/03/2010,6.4
XSS,31/03/2010,4.3
,31/03/2010,6.8
,31/03/2010,6.8
Bypass,31/03/2010,6.4
Bypass,31/03/2010,4.3
,31/03/2010,5
DoS,31/03/2010,7.1
DoS,31/03/2010,4.9
DoS,31/03/2010,4.4
Exec Code Mem. Corr.,31/03/2010,9.3
Exec Code Mem. Corr.,31/03/2010,9.3
DoS Exec Code Overflow Mem. Corr.,31/03/2010,9.3
,31/03/2010,6.9
DoS,31/03/2010,4.3
DoS Exec Code Overflow,31/03/2010,9.3
DoS Exec Code Overflow Mem. Corr.,31/03/2010,9.3
DoS Exec Code Overflow,31/03/2010,9.3
XSS Bypass +Info,31/03/2010,4.3
Exec Code Mem. Corr.,31/03/2010,9.3
Exec Code Mem. Corr.,31/03/2010,9.3
Exec Code Mem. Corr.,31/03/2010,9.3
Exec Code Mem. Corr.,31/03/2010,9.3
Bypass +Info,31/03/2010,4.3
,31/03/2010,8.5
XSS,31/03/2010,4.3
,31/03/2010,5
Exec Code Mem. Corr.,31/03/2010,9.3
XSS,31/03/2010,2.6
DoS,01/04/2010,7.5
XSS,01/04/2010,4.3
,01/04/2010,4.3
,01/04/2010,7.5
Overflow,01/04/2010,10
DoS,01/04/2010,5
,01/04/2010,7.5
,01/04/2010,10
,01/04/2010,10
,01/04/2010,10
XSS CSRF,01/04/2010,4.3
DoS,01/04/2010,5
Exec Code Bypass,01/04/2010,9.3
Bypass,01/04/2010,4.3
XSS,01/04/2010,4.3
XSS,01/04/2010,4.3
,01/04/2010,6.9
,01/04/2010,7.5
Exec Code Overflow,01/04/2010,7.5
,01/04/2010,7.5
Exec Code Overflow,01/04/2010,7.5
Exec Code Overflow,01/04/2010,7.5
,01/04/2010,5.1
,01/04/2010,7.5
Exec Code,01/04/2010,7.5
Exec Code,01/04/2010,7.5
Exec Code Overflow,01/04/2010,7.5
Exec Code,01/04/2010,7.5
,01/04/2010,7.5
Overflow,01/04/2010,7.5
,01/04/2010,7.5
DoS,01/04/2010,4
,01/04/2010,1.9
XSS,01/04/2010,4.3
,01/04/2010,7.5
,01/04/2010,6.8
,01/04/2010,7.5
,01/04/2010,5.1
,01/04/2010,5.1
,01/04/2010,4.3
,01/04/2010,5.8
,01/04/2010,5
,01/04/2010,6.8
,01/04/2010,7.5
,01/04/2010,5.1
,01/04/2010,5
,01/04/2010,5.1
XSS,01/04/2010,4.3
CSRF,05/04/2010,6.8
,05/04/2010,7.5
XSS,05/04/2010,4.3
DoS Exec Code Overflow Mem. Corr.,05/04/2010,9.3
,05/04/2010,9.3
,05/04/2010,9.3
Bypass,05/04/2010,5
XSS,05/04/2010,3.5
,05/04/2010,1.9
,05/04/2010,4.4
XSS,05/04/2010,3.5
DoS Exec Code Overflow,05/04/2010,6.5
Bypass,05/04/2010,4.3
DoS,05/04/2010,4.3
,05/04/2010,5.1
,05/04/2010,7.6
DoS Exec Code,05/04/2010,9.3
Exec Code,05/04/2010,9.3
DoS Exec Code,05/04/2010,9.3
DoS Exec Code Mem. Corr.,05/04/2010,10
DoS Exec Code Mem. Corr.,05/04/2010,9.3
,05/04/2010,4.3
Exec Code,05/04/2010,9.3
Exec Code CSRF,05/04/2010,7.5
Bypass,05/04/2010,6.8
,05/04/2010,6.9
Bypass,05/04/2010,7.5
,05/04/2010,4
DoS,05/04/2010,5
,05/04/2010,7.5
DoS,05/04/2010,4.3
Bypass,05/04/2010,7.5
,05/04/2010,10
Bypass,05/04/2010,7.5
Bypass,05/04/2010,7.5
DoS Overflow,05/04/2010,5
DoS,05/04/2010,4.3
DoS,05/04/2010,5
DoS,05/04/2010,4
DoS,05/04/2010,5
DoS Overflow,05/04/2010,5
DoS Overflow,05/04/2010,3.5
Bypass,05/04/2010,7.5
Dir. Trav.,06/04/2010,4
Exec Code Sql,06/04/2010,7.5
XSS,06/04/2010,4.3
XSS,06/04/2010,4.3
XSS,06/04/2010,4.3
,06/04/2010,9.3
Exec Code File Inclusion,06/04/2010,7.5
Exec Code Sql,06/04/2010,7.5
Exec Code Sql,06/04/2010,7.5
Exec Code Sql,06/04/2010,7.5
Dir. Trav.,06/04/2010,6.8
Dir. Trav.,06/04/2010,5
Exec Code File Inclusion,06/04/2010,7.5
Exec Code Sql,06/04/2010,7.5
Exec Code Overflow,06/04/2010,6
,06/04/2010,5.4
DoS,06/04/2010,7.8
DoS,06/04/2010,7.8
DoS,06/04/2010,7.1
DoS Overflow Mem. Corr.,06/04/2010,7.1
,06/04/2010,4.7
DoS,06/04/2010,5
,06/04/2010,2.1
Exec Code Overflow,06/04/2010,9.3
Dir. Trav.,07/04/2010,5
Exec Code Sql,07/04/2010,7.5
Exec Code Sql,07/04/2010,7.5
Exec Code File Inclusion,07/04/2010,5.1
Exec Code Overflow,07/04/2010,10
,07/04/2010,5
,07/04/2010,5
XSS,07/04/2010,4.3
DoS,07/04/2010,4
Exec Code Sql,07/04/2010,7.5
Dir. Trav.,08/04/2010,5
Dir. Trav.,08/04/2010,5
Dir. Trav.,08/04/2010,4.3
Dir. Trav.,08/04/2010,5
DoS Mem. Corr.,08/04/2010,5
,08/04/2010,5
Dir. Trav.,08/04/2010,5
Dir. Trav.,08/04/2010,5
Dir. Trav.,08/04/2010,5
Dir. Trav.,08/04/2010,7.5
Dir. Trav.,08/04/2010,5
Dir. Trav.,08/04/2010,5
XSS,08/04/2010,2.1
DoS,08/04/2010,5
Bypass,08/04/2010,10
Exec Code Sql,09/04/2010,6.8
Dir. Trav.,09/04/2010,5
Exec Code Sql,09/04/2010,7.5
Exec Code Sql,09/04/2010,7.5
Exec Code File Inclusion,09/04/2010,6.8
Exec Code Sql,09/04/2010,7.5
Dir. Trav.,09/04/2010,5
XSS,09/04/2010,4.3
Exec Code Sql,09/04/2010,7.5
Exec Code File Inclusion,09/04/2010,7.5
Exec Code Sql,09/04/2010,7.5
Exec Code File Inclusion,09/04/2010,6.8
Exec Code,09/04/2010,6
XSS,09/04/2010,4.3
XSS,09/04/2010,4.3
Exec Code Sql,09/04/2010,7.5
Exec Code,09/04/2010,6
CSRF,09/04/2010,6.8
Dir. Trav.,12/04/2010,5
Dir. Trav.,12/04/2010,5
Dir. Trav.,12/04/2010,5
Exec Code File Inclusion,12/04/2010,6.8
Exec Code Sql,12/04/2010,7.5
Exec Code Overflow,12/04/2010,10
,12/04/2010,7.5
,12/04/2010,7.2
DoS,12/04/2010,5
,12/04/2010,2.1
DoS,12/04/2010,4.7
,12/04/2010,6.9
,12/04/2010,8.5
Exec Code,12/04/2010,8.5
,12/04/2010,6.9
,12/04/2010,7.2
,12/04/2010,5
DoS,12/04/2010,7.8
Exec Code,12/04/2010,10
Exec Code Overflow,12/04/2010,9.3
Exec Code Overflow,12/04/2010,9.3
Exec Code Sql,13/04/2010,7.5
XSS,13/04/2010,4.3
Exec Code Sql,13/04/2010,7.5
Exec Code Sql,13/04/2010,7.5
Exec Code Sql,13/04/2010,7.5
XSS,13/04/2010,4.3
Exec Code Sql,13/04/2010,7.5
Exec Code Sql,13/04/2010,7.5
Exec Code Sql,13/04/2010,7.5
Exec Code Sql,13/04/2010,7.5
XSS,13/04/2010,2.1
XSS,13/04/2010,4.3
Exec Code File Inclusion,13/04/2010,7.5
Exec Code Sql,13/04/2010,6.8
XSS,13/04/2010,2.1
XSS,13/04/2010,4.3
Exec Code,13/04/2010,10
XSS,13/04/2010,4.3
,13/04/2010,7.5
,13/04/2010,7.1
,13/04/2010,3.6
,13/04/2010,5.8
,13/04/2010,4.3
,13/04/2010,5.8
,13/04/2010,2.1
,13/04/2010,4.9
,13/04/2010,10
,13/04/2010,6.8
,13/04/2010,2.1
,13/04/2010,2.1
,13/04/2010,7.2
,13/04/2010,4
,13/04/2010,4
,13/04/2010,4
,13/04/2010,5
,13/04/2010,4.3
,13/04/2010,4.3
,13/04/2010,4.3
,13/04/2010,5
,13/04/2010,4.3
,13/04/2010,3.6
,13/04/2010,4.3
,13/04/2010,5.8
,13/04/2010,4
,13/04/2010,6.5
,13/04/2010,4.3
,13/04/2010,4.3
,13/04/2010,4.3
,13/04/2010,4.3
,13/04/2010,5
,13/04/2010,7.1
,13/04/2010,6.4
,13/04/2010,3.5
,13/04/2010,3.5
,13/04/2010,5
,13/04/2010,4.3
,13/04/2010,2.1
,13/04/2010,7.5
,13/04/2010,5.5
,13/04/2010,4
,13/04/2010,4.3
,13/04/2010,5
,13/04/2010,5
Dir. Trav. +Info,13/04/2010,4
,13/04/2010,8.5
Exec Code Bypass,13/04/2010,10
DoS Exec Code Overflow,14/04/2010,5
,14/04/2010,4.3
Bypass,14/04/2010,6.4
DoS,14/04/2010,4.7
Exec Code,14/04/2010,9.3
Exec Code,14/04/2010,9.3
DoS,14/04/2010,4.7
DoS,14/04/2010,4.7
Exec Code Overflow,14/04/2010,9.3
Exec Code Overflow,14/04/2010,9.3
Exec Code Overflow,14/04/2010,9.3
Exec Code,14/04/2010,10
DoS Exec Code Mem. Corr.,14/04/2010,10
DoS Exec Code Mem. Corr.,14/04/2010,10
Exec Code,14/04/2010,10
Exec Code,14/04/2010,9.3
Exec Code Mem. Corr.,14/04/2010,7.6
Exec Code Mem. Corr.,14/04/2010,7.6
DoS,14/04/2010,4.9
,14/04/2010,6.9
,14/04/2010,7.2
DoS,14/04/2010,4.7
DoS,14/04/2010,4.7
DoS Exec Code Overflow Mem. Corr.,14/04/2010,9.3
Exec Code Overflow,14/04/2010,9.3
Exec Code Overflow,14/04/2010,9.3
DoS Exec Code Overflow Mem. Corr.,14/04/2010,9.3
Exec Code Overflow,14/04/2010,9.3
Exec Code Overflow,14/04/2010,9.3
DoS Exec Code Overflow Mem. Corr.,14/04/2010,9.3
DoS Exec Code,14/04/2010,9.3
Exec Code,14/04/2010,9.3
DoS Exec Code Overflow Mem. Corr.,14/04/2010,9.3
DoS Exec Code,14/04/2010,9.3
DoS Exec Code,14/04/2010,9.3
Exec Code,14/04/2010,9.3
XSS,14/04/2010,4.3
,14/04/2010,10
,14/04/2010,5
DoS,14/04/2010,5
XSS,15/04/2010,4.3
Exec Code Sql,15/04/2010,7.5
,15/04/2010,5
Exec Code,15/04/2010,9.3
Exec Code,15/04/2010,9.3
Bypass,15/04/2010,7.8
Exec Code Overflow,15/04/2010,6.8
,15/04/2010,9.3
,15/04/2010,6.9
XSS,15/04/2010,4.3
Exec Code File Inclusion,16/04/2010,7.5
Dir. Trav.,16/04/2010,6.8
Exec Code Overflow,16/04/2010,9.3
XSS,16/04/2010,4.3
Exec Code Sql,16/04/2010,7.5
Dir. Trav.,16/04/2010,10
Dir. Trav.,16/04/2010,5
DoS,16/04/2010,5
Exec Code,16/04/2010,6.9
,16/04/2010,3.7
,16/04/2010,1.9
DoS,16/04/2010,4.3
,16/04/2010,6.8
Exec Code Overflow,16/04/2010,6.8
Exec Code Sql,19/04/2010,7.5
Exec Code Sql,19/04/2010,7.5
Dir. Trav.,19/04/2010,6.8
Exec Code Sql,19/04/2010,7.5
Dir. Trav.,19/04/2010,6.8
Dir. Trav.,19/04/2010,6.8
Dir. Trav.,19/04/2010,6.8
Dir. Trav.,19/04/2010,6.8
Dir. Trav.,19/04/2010,7.5
Dir. Trav.,19/04/2010,7.5
Dir. Trav.,19/04/2010,7.5
Dir. Trav.,19/04/2010,6.8
Exec Code Sql,19/04/2010,7.5
XSS,20/04/2010,4.3
DoS,20/04/2010,2.1
,20/04/2010,2.1
Exec Code Overflow,20/04/2010,6.8
Exec Code Overflow,20/04/2010,10
Exec Code Overflow,20/04/2010,10
Overflow,20/04/2010,7.5
Exec Code,20/04/2010,9
XSS,20/04/2010,4.3
,20/04/2010,7.2
DoS Overflow,20/04/2010,5
Exec Code File Inclusion,20/04/2010,6.8
Bypass,20/04/2010,6.8
CSRF,20/04/2010,6
XSS,20/04/2010,3.5
Exec Code,20/04/2010,6
,20/04/2010,10
,20/04/2010,10
,20/04/2010,5.8
CSRF,20/04/2010,6.8
,20/04/2010,4.3
,20/04/2010,5
,20/04/2010,7.5
Exec Code,20/04/2010,9.3
Exec Code,20/04/2010,9.3
XSS,20/04/2010,4.3
,20/04/2010,4.6
,21/04/2010,10
Exec Code Overflow,21/04/2010,9.3
DoS,21/04/2010,4.9
Exec Code File Inclusion,21/04/2010,7.5
,21/04/2010,4.3
CSRF,21/04/2010,6.8
XSS,21/04/2010,4.3
Exec Code Sql,21/04/2010,7.5
Exec Code Sql,21/04/2010,7.5
Exec Code Sql,21/04/2010,7.5
XSS,21/04/2010,4.3
,21/04/2010,7.2
XSS,21/04/2010,4.3
Exec Code File Inclusion,21/04/2010,7.5
DoS Exec Code Mem. Corr.,21/04/2010,9.3
DoS,21/04/2010,4.3
Overflow,21/04/2010,9.3
DoS,21/04/2010,4.3
DoS,21/04/2010,4
XSS,22/04/2010,4.3
DoS Exec Code,22/04/2010,4
Exec Code Overflow,22/04/2010,9.3
Exec Code Overflow,22/04/2010,6.8
,22/04/2010,9
Dir. Trav.,22/04/2010,4
,22/04/2010,5
Exec Code Sql,22/04/2010,7.5
Exec Code Sql,22/04/2010,7.5
Exec Code Sql,22/04/2010,7.5
Exec Code Sql,22/04/2010,6.8
Exec Code Sql,22/04/2010,7.5
Exec Code,22/04/2010,6
Exec Code Sql,22/04/2010,7.5
Exec Code Sql,22/04/2010,7.5
Dir. Trav.,22/04/2010,9
DoS Mem. Corr.,23/04/2010,7.8
,23/04/2010,10
XSS,23/04/2010,4.3
XSS,23/04/2010,4.3
,23/04/2010,9.3
CSRF,23/04/2010,7.5
,23/04/2010,7.5
Exec Code Sql,23/04/2010,7.5
Exec Code Sql,23/04/2010,7.5
XSS,23/04/2010,4.3
Exec Code Sql,23/04/2010,7.5
Dir. Trav.,23/04/2010,7.5
Dir. Trav.,23/04/2010,5
Exec Code Sql,23/04/2010,7.5
Dir. Trav.,23/04/2010,5
Dir. Trav.,23/04/2010,5
,23/04/2010,2.6
Exec Code,23/04/2010,9
DoS +Info,23/04/2010,4.6
Bypass,23/04/2010,7.5
Dir. Trav.,23/04/2010,5
Bypass,23/04/2010,7.5
Exec Code Sql,23/04/2010,7.5
,23/04/2010,7.5
Exec Code Sql,23/04/2010,6.8
XSS,23/04/2010,4.3
Exec Code Sql,23/04/2010,7.5
Exec Code Sql,23/04/2010,7.5
,23/04/2010,7.5
DoS,26/04/2010,5
XSS,26/04/2010,4.3
XSS CSRF,26/04/2010,6.8
XSS,26/04/2010,4.3
Dir. Trav.,26/04/2010,5
XSS,26/04/2010,2.1
Exec Code Sql,26/04/2010,7.5
Exec Code Dir. Trav.,26/04/2010,7.5
XSS,26/04/2010,2.1
Dir. Trav.,26/04/2010,7.5
Dir. Trav.,26/04/2010,5
Dir. Trav.,26/04/2010,7.5
Dir. Trav.,26/04/2010,5
Dir. Trav.,26/04/2010,7.5
XSS,26/04/2010,2.1
Exec Code Sql,26/04/2010,7.5
Exec Code File Inclusion,26/04/2010,6.8
DoS Overflow,27/04/2010,4
Exec Code Sql,27/04/2010,7.5
DoS,27/04/2010,4
DoS,27/04/2010,4.9
Bypass,27/04/2010,7.5
XSS,27/04/2010,2.1
CSRF,27/04/2010,6.8
CSRF,27/04/2010,6.8
CSRF,27/04/2010,6.8
,27/04/2010,5
,27/04/2010,7.5
XSS,27/04/2010,4.3
XSS,27/04/2010,4.3
,27/04/2010,5
,27/04/2010,5
Exec Code,27/04/2010,6.8
Exec Code,27/04/2010,6.8
Exec Code,27/04/2010,6.8
Dir. Trav.,27/04/2010,5
Dir. Trav.,27/04/2010,4
XSS,27/04/2010,4.3
XSS,27/04/2010,4.3
,27/04/2010,5
DoS,27/04/2010,5
Bypass,28/04/2010,6.8
Exec Code Sql,28/04/2010,7.5
XSS,28/04/2010,4.3
XSS,28/04/2010,4.3
DoS +Priv,28/04/2010,6.9
,28/04/2010,7.2
XSS,28/04/2010,4.3
Dir. Trav.,28/04/2010,5
Exec Code Sql,28/04/2010,7.5
,28/04/2010,5
,28/04/2010,4.3
,28/04/2010,9.3
,28/04/2010,5
,28/04/2010,5
,28/04/2010,6.5
CSRF,28/04/2010,6.8
XSS,28/04/2010,4.3
,28/04/2010,5
XSS,29/04/2010,4.3
XSS,29/04/2010,4.3
,29/04/2010,4
,29/04/2010,4
Exec Code Sql,29/04/2010,7.5
XSS CSRF,29/04/2010,4.3
,29/04/2010,6.8
DoS,29/04/2010,5
CSRF,29/04/2010,6.8
CSRF,29/04/2010,6.8
XSS,29/04/2010,4.3
Exec Code Overflow,29/04/2010,10
Dir. Trav.,29/04/2010,6.8
XSS,29/04/2010,4.3
Exec Code Sql,29/04/2010,7.5
Exec Code Sql,29/04/2010,6.8
Dir. Trav.,29/04/2010,7.5
Dir. Trav.,29/04/2010,7.5
Dir. Trav.,29/04/2010,5
Exec Code Sql,29/04/2010,7.5
Exec Code Sql,29/04/2010,7.5
Exec Code,29/04/2010,6.8
Exec Code Overflow,29/04/2010,9.3
DoS Exec Code Mem. Corr.,29/04/2010,7.1
XSS,29/04/2010,4.3
,29/04/2010,5.8
,29/04/2010,7.2
,29/04/2010,5.8
DoS Overflow Mem. Corr.,03/05/2010,7.5
DoS Overflow Mem. Corr.,03/05/2010,5
Bypass,03/05/2010,10
XSS,03/05/2010,4.3
Exec Code Sql,03/05/2010,7.5
Exec Code Sql,03/05/2010,7.5
Dir. Trav.,03/05/2010,5
Dir. Trav.,03/05/2010,5
Dir. Trav.,03/05/2010,5
Exec Code Sql,03/05/2010,7.5
XSS,03/05/2010,4.3
Exec Code Sql,03/05/2010,7.5
Dir. Trav.,03/05/2010,7.5
Dir. Trav.,03/05/2010,5
,03/05/2010,1.9
,03/05/2010,1.9
Dir. Trav.,04/05/2010,6.8
Dir. Trav.,04/05/2010,6.8
Exec Code Sql,04/05/2010,7.5
Exec Code Sql,04/05/2010,7.5
Dir. Trav.,04/05/2010,6.8
Dir. Trav.,04/05/2010,6.8
Dir. Trav.,04/05/2010,6.8
Exec Code Sql,04/05/2010,7.5
Dir. Trav.,04/05/2010,6.8
Dir. Trav.,04/05/2010,5
Exec Code Sql,04/05/2010,7.5
